,location_name,sex,year_id,mx,lower,upper,Climate,Rank_x,County,Population,Rank_y,Per capita income,Median household income,Median family income,Number of households,Bristol,Kent,Newport,Providence,Washington,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,Humid subtropical,Oceanic/Humid subtropical,Warm-summer humid continental/Oceanic/Humid subtropical
219,NewportCounty,Male,1989,0.575244551948667,0.34186804486670097,1.7861236657783899,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
220,NewportCounty,Male,1990,0.576209763434096,0.35620992360838794,1.72110716291501,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
221,NewportCounty,Male,1991,0.60036821022954,0.370890287356385,1.73962364808949,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
222,NewportCounty,Male,1992,0.589504280214144,0.36054610368415707,1.6301316680243898,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
223,NewportCounty,Male,1993,0.675178805247962,0.42818726390233397,1.6965422917446797,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
224,NewportCounty,Male,1994,0.6718630264733461,0.433458551262427,1.6386295932316899,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
225,NewportCounty,Male,1995,0.723706332715965,0.48373457850376705,1.59783969944775,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
226,NewportCounty,Male,1996,0.7747020356508079,0.503897506676224,1.5522312291598799,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
227,NewportCounty,Male,1997,0.9015358611944381,0.59718466156466,1.6886944038491,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
228,NewportCounty,Male,1998,1.00126461309258,0.682981301440728,1.70845776208862,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
229,NewportCounty,Male,1999,1.2134183893372301,0.6985855174834511,1.75815610719071,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
230,NewportCounty,Male,2000,1.44766579986748,0.742954874671892,2.01731789365904,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
231,NewportCounty,Male,2001,1.7302303708020499,0.772787757486395,2.4264147629348196,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
232,NewportCounty,Male,2002,2.05990739755655,0.7443587226141909,2.85295152909489,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
233,NewportCounty,Male,2003,2.16967718331284,0.6946547192264799,3.016748647464,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
234,NewportCounty,Male,2004,2.53388025915031,0.6532755573186321,3.5878474142621295,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
235,NewportCounty,Male,2005,2.93356069769313,0.676506249586643,4.22462488453614,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
236,NewportCounty,Male,2006,2.8743412052367403,0.6180933800702622,4.1036601337649,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
237,NewportCounty,Male,2007,3.21588743237461,0.64734838631114,4.60066385732465,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
238,NewportCounty,Male,2008,3.4473083170823102,0.6370418064244411,5.007691944816321,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
239,NewportCounty,Male,2009,3.5581451060022204,0.6886493372922661,5.224302891806491,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
240,NewportCounty,Male,2010,3.2872295102557496,0.5948792623067021,4.71414607781609,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
241,NewportCounty,Male,2011,3.45240558628312,0.585634371750878,5.0773257735394,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
242,NewportCounty,Male,2012,3.57195726978999,0.584201756089158,5.151021896471581,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
243,NewportCounty,Male,2013,3.4030450203650897,0.583043830930775,4.925723812535661,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
244,NewportCounty,Male,2014,3.26469485167837,0.59115289860725,4.77285308826488,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
245,NewportCounty,Female,1980,0.331763454586049,0.21026726817486802,0.5421707274957479,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
246,NewportCounty,Female,1981,0.321037209969781,0.198244721294875,0.544355985545222,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
247,NewportCounty,Female,1982,0.31484844260632394,0.19378465274920498,0.540496427863021,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
248,NewportCounty,Female,1983,0.3303513495152,0.20622341957358103,0.5311576622937679,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
249,NewportCounty,Female,1984,0.308932764168171,0.19910548645950601,0.48938111717832394,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
250,NewportCounty,Female,1985,0.31546042518878803,0.203043649069229,0.527221147762539,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
251,NewportCounty,Female,1986,0.306678579913443,0.19616173098579298,0.49153467601921796,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
252,NewportCounty,Female,1987,0.310194964874402,0.203641922607997,0.505516706273469,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
253,NewportCounty,Female,1988,0.31599730390014197,0.20419648131929502,0.510268979804109,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
254,NewportCounty,Female,1989,0.317681589448305,0.208884539749825,0.5045141031463161,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
255,NewportCounty,Female,1990,0.323423861955292,0.21626861832838398,0.47950793379980394,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
256,NewportCounty,Female,1991,0.33341440358008695,0.21776504104379799,0.563215484124162,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
257,NewportCounty,Female,1992,0.37952556775119295,0.24990652101309999,0.61703040882271,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
258,NewportCounty,Female,1993,0.4023464389341721,0.274265329320199,0.6070322553057161,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
259,NewportCounty,Female,1994,0.41814177028200894,0.285031383656073,0.616132154994615,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
260,NewportCounty,Female,1995,0.455236410067967,0.307907443230383,0.6718712368880739,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
261,NewportCounty,Female,1996,0.504885561983003,0.34884834354037897,0.725165422621035,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
262,NewportCounty,Female,1997,0.586123352207802,0.407376360745524,0.839183436089596,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
263,NewportCounty,Female,1998,0.683398137276911,0.467237918325564,0.953600565415437,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
264,NewportCounty,Female,1999,0.8917111782463729,0.604725268459809,1.2356773723721202,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
265,NewportCounty,Female,2000,1.04916707133921,0.6903889248211071,1.4811050032638202,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
266,NewportCounty,Female,2001,1.30097154478659,0.8366525249169791,1.78031606251304,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
267,NewportCounty,Female,2002,1.59932605999457,1.00879855505954,2.17521706990807,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
268,NewportCounty,Female,2003,1.79980415194527,1.03064249225417,2.62355881016933,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
269,NewportCounty,Female,2004,1.9758926780521797,1.0384466532391,2.72637001081969,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
270,NewportCounty,Female,2005,2.1273476538895904,0.9621789512890491,2.9511739795058296,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
271,NewportCounty,Female,2006,2.40098234647837,0.9599138654818641,3.34339365859452,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
272,NewportCounty,Female,2007,2.53962850728172,1.00112337918449,3.5326231232551097,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
273,NewportCounty,Female,2008,2.62421603213652,1.03583761241481,3.67955207919388,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
274,NewportCounty,Female,2009,3.05187619872675,1.2173164836163899,4.30251442464698,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
275,NewportCounty,Female,2010,3.0199751329161604,1.13879867872594,4.19991459076926,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
276,NewportCounty,Female,2011,2.8419036213586497,0.983758743161538,3.9611678696666903,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
277,NewportCounty,Female,2012,3.12779816494729,0.9468777833821429,4.36713029937817,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
278,NewportCounty,Female,2013,2.8544850692442405,0.965464113195019,3.9806969583324396,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
279,NewportCounty,Female,2014,2.6672983624848,0.9856399194223828,3.69750903645014,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
280,NewportCounty,Both,1980,0.436334574655385,0.29488007420553497,1.00949948868265,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
281,NewportCounty,Both,1981,0.420247708810583,0.283227140768943,0.9359318999060849,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
282,NewportCounty,Both,1982,0.4099810076398429,0.27472764045932896,0.96073689195211,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
283,NewportCounty,Both,1983,0.416064930112631,0.276048318287333,0.960417132273416,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
284,NewportCounty,Both,1984,0.40212817852914295,0.270324129435154,0.9378554437668559,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
285,NewportCounty,Both,1985,0.402720165755719,0.26829291433195496,0.951398662006495,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
286,NewportCounty,Both,1986,0.398624585190747,0.27179040189047304,0.964677156220708,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
287,NewportCounty,Both,1987,0.39734955928652793,0.272441590790592,0.903463224336963,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
288,NewportCounty,Both,1988,0.402583902795505,0.270672891259943,0.9177095659521,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
289,NewportCounty,Both,1989,0.40768768566986,0.28353824198313105,0.918723391371186,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
290,NewportCounty,Both,1990,0.41165249808804294,0.288500045576474,0.873443630334344,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
291,NewportCounty,Both,1991,0.426679350317143,0.29841875159264303,0.8905897327731751,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
292,NewportCounty,Both,1992,0.4535834065660901,0.32072058403633,0.89291897010315,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
293,NewportCounty,Both,1993,0.5002175658695239,0.35707651015250297,0.9339994943651271,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
294,NewportCounty,Both,1994,0.510038299218492,0.372423958019085,0.93888008761971,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
295,NewportCounty,Both,1995,0.555013575773005,0.403612233443498,0.973190467187632,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
296,NewportCounty,Both,1996,0.6044294361917,0.443664068487921,0.9679579132816359,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
297,NewportCounty,Both,1997,0.7033849541146429,0.530389434114245,1.0819838122507501,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
298,NewportCounty,Both,1998,0.8006311414437429,0.5865512438682541,1.12147358441221,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
299,NewportCounty,Both,1999,1.01163460177573,0.732651899156598,1.3397363009965702,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
300,NewportCounty,Both,2000,1.20023422828884,0.822385237657861,1.57611229190236,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
301,NewportCounty,Both,2001,1.46184546374666,0.951101555151997,1.90971290029349,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
302,NewportCounty,Both,2002,1.7728810305713099,1.1159292923900301,2.29284658931088,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
303,NewportCounty,Both,2003,1.9383576411520502,1.1344939360573703,2.5716549204896,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
304,NewportCounty,Both,2004,2.18960093409434,1.11550172031457,2.87313954943532,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
305,NewportCounty,Both,2005,2.43523244411232,1.11612963737187,3.2185282038275598,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
306,NewportCounty,Both,2006,2.58144028364769,1.10952475598204,3.39713762712507,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
307,NewportCounty,Both,2007,2.8041756938091202,1.05113969181967,3.7671632082916897,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
308,NewportCounty,Both,2008,2.94719378087938,1.15426256089545,3.9544212200290096,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
309,NewportCounty,Both,2009,3.2508628871450003,1.1535112890141102,4.328807000887609,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
310,NewportCounty,Both,2010,3.1242178009455497,1.08314560946904,4.18204873886541,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
311,NewportCounty,Both,2011,3.0836460777953,0.9456272526287159,4.12726116087501,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
312,NewportCounty,Both,2012,3.30471264004161,1.04031783566576,4.41861905075774,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
313,NewportCounty,Both,2013,3.07495511169973,0.95238982126452,4.1530168707960495,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
314,NewportCounty,Both,2014,2.91167981095892,1.00295788662576,3.90784277715277,Oceanic/Humid subtropical,4,Newport,"83,460",1,"$36,994","$67,239","$82,477","34,911",0,0,1,0,0,0,0,1,0
315,ProvidenceCounty,Male,1980,0.753368976551675,0.469796200038724,2.34496579446336,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
316,ProvidenceCounty,Male,1981,0.812528260464047,0.500727934611262,2.4562679681846498,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
317,ProvidenceCounty,Male,1982,0.703488231449307,0.434114561922931,2.10753452633189,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
318,ProvidenceCounty,Male,1983,0.7220453016393009,0.44091765851200104,2.21747006879727,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
319,ProvidenceCounty,Male,1984,0.705444977366774,0.445087493759661,2.16938361534323,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
320,ProvidenceCounty,Male,1985,0.7551810703833909,0.47111103535162396,2.28674926333181,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
321,ProvidenceCounty,Male,1986,0.754696261133116,0.480189526609368,2.20078295205759,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
322,ProvidenceCounty,Male,1987,0.724562549114109,0.459993074334601,2.17008657134543,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
323,ProvidenceCounty,Male,1988,0.760212234234972,0.484519317240203,2.2289733276705497,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
324,ProvidenceCounty,Male,1989,0.726870970911413,0.4691823486866721,2.03425212721706,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
325,ProvidenceCounty,Male,1990,0.7980015372588871,0.5292556959282411,2.23496011560123,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
326,ProvidenceCounty,Male,1991,0.753421471872146,0.49223625078848204,1.9640255520372798,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
327,ProvidenceCounty,Male,1992,0.839213397877523,0.573014392034126,2.16886414769119,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
328,ProvidenceCounty,Male,1993,0.870087933859119,0.595538189206931,2.05368154241671,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
329,ProvidenceCounty,Male,1994,0.9628671258302329,0.678409984618642,2.16086303430882,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
330,ProvidenceCounty,Male,1995,0.97703058675763,0.686304237397936,2.03723968378128,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
331,ProvidenceCounty,Male,1996,1.02272862132661,0.733054152837227,1.9954879802118501,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
332,ProvidenceCounty,Male,1997,1.2016302714827198,0.8521380537041129,2.18325324635861,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
333,ProvidenceCounty,Male,1998,1.36129061641933,0.949926580169532,2.05702447017438,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
334,ProvidenceCounty,Male,1999,1.7816162715025101,1.01980428750614,2.3234096416045,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
335,ProvidenceCounty,Male,2000,2.0522109920436002,0.997518838114814,2.6527522650535698,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
336,ProvidenceCounty,Male,2001,2.26642240831246,0.997585770407055,2.9691690888533504,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
337,ProvidenceCounty,Male,2002,2.49676521744744,0.891057501334103,3.23356132623832,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
338,ProvidenceCounty,Male,2003,2.9497288662017502,0.917792947334652,3.8304754969432495,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
339,ProvidenceCounty,Male,2004,3.2566146155289704,0.876246948044575,4.18815299910218,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
340,ProvidenceCounty,Male,2005,3.5256459048580404,0.84280129274857,4.53042239695659,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
341,ProvidenceCounty,Male,2006,4.870108465560469,1.07560151371556,6.2880130953250095,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
342,ProvidenceCounty,Male,2007,5.2390873680710595,1.03043739556884,6.6772724878443,Hot-summer humid continental/Warm-summer humid continental/Oceanic/Humid subtropical,1,Providence,"637,357",5,"$25,169","$48,500","$61,265","241,717",0,0,0,1,0,1,0,0,0
