,location_name,sex,year_id,mx,lower,upper,Climate,Rank_x,County,Population,Rank_y,Parish,Per capita income,Median household income,Median family income,Number of households,Acadia,Allen,Ascension,Assumption,Avoyelles,Beauregard,Bienville,Bossier,Caddo,Calcasieu,Caldwell,Cameron,Catahoula,Claiborne,Concordia,DeSoto,EastBatonRouge,EastCarroll,EastFeliciana,Evangeline,Franklin,Grant,Iberia,Iberville,Jackson,Jefferson,JeffersonDavis,LaSalle,Lafayette,Lafourche,Lincoln,Livingston,Madison,Morehouse,Natchitoches,Orleans,Ouachita,Plaquemines,PointeCoupee,Rapides,RedRiver,Richland,Sabine,St.Bernard,St.Charles,St.Helena,St.James,St.JohntheBaptist,St.Landry,St.Martin,St.Mary,St.Tammany,Tangipahoa,Tensas,Terrebonne,Union,Vermilion,Vernon,Washington,Webster,WestBatonRouge,WestCarroll,WestFeliciana,Winn,Humid subtropical
0,AcadiaParish,Male,1980,1.8988358367866298,1.56883997600306,2.25164654402877,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,AcadiaParish,Male,1981,1.89313209187306,1.56279047818204,2.23115028010089,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,AcadiaParish,Male,1982,1.8329977401263702,1.51491775315333,2.14731505919586,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,AcadiaParish,Male,1983,1.85703540263647,1.51586527491393,2.1958492067938,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,AcadiaParish,Male,1984,1.77955686300049,1.46202340693661,2.10073525646542,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,AcadiaParish,Male,1985,1.87322245815492,1.54919145830229,2.2157974839098196,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,AcadiaParish,Male,1986,1.7487555222635098,1.4514531864288798,2.06286947961268,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,AcadiaParish,Male,1987,1.7647108111833998,1.4544710838214299,2.09902178828892,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,AcadiaParish,Male,1988,1.7265979720758602,1.4105689129981598,2.06096359557024,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,AcadiaParish,Male,1989,1.6961804065447599,1.3951381512020902,2.0294201667917497,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,AcadiaParish,Male,1990,1.61073337422847,1.3204367248051398,1.91568815529701,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,AcadiaParish,Male,1991,1.5171663630241499,1.2248133853869099,1.8119279955843401,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,AcadiaParish,Male,1992,1.45263174026214,1.18871632009127,1.73578272312747,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,AcadiaParish,Male,1993,1.5013093335688301,1.2265776973458502,1.8076126887244799,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,AcadiaParish,Male,1994,1.40891608221113,1.1552264877128402,1.69925083897143,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,AcadiaParish,Male,1995,1.3788802788729,1.11435753192073,1.65916445360112,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,AcadiaParish,Male,1996,1.29740342945679,1.05553158919137,1.56818631390461,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,AcadiaParish,Male,1997,1.2061629704297,0.9788805772817808,1.43800568604648,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,AcadiaParish,Male,1998,1.1278175599028,0.9208524969080659,1.35142232539206,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,AcadiaParish,Male,1999,1.04524739174971,0.8502994896055519,1.2471005668916102,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,AcadiaParish,Male,2000,1.0242057018339799,0.8310379304209341,1.2379357794566699,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,AcadiaParish,Male,2001,0.967865532792173,0.784294011456652,1.1901297810828502,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,AcadiaParish,Male,2002,0.90590306218446,0.733536874395165,1.09668908891005,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,AcadiaParish,Male,2003,0.8456039062702991,0.68197847204838,1.03151056664568,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,AcadiaParish,Male,2004,0.7986400735355009,0.637258970386509,0.98256182373907,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,AcadiaParish,Male,2005,0.8109945228640641,0.6489336021742049,1.00830299956677,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,AcadiaParish,Male,2006,0.768235562885095,0.616185972007437,0.952862137102179,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,AcadiaParish,Male,2007,0.7667750475790641,0.60927740594136,0.9510973812047149,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,AcadiaParish,Male,2008,0.7137650984309579,0.556082735881636,0.8908282349574681,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,AcadiaParish,Male,2009,0.67903796396438,0.53524700124354,0.856592494308337,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,AcadiaParish,Male,2010,0.6450866295499189,0.501216776917188,0.8099583935571508,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,AcadiaParish,Male,2011,0.6398527780105029,0.492382349747195,0.81638172923382,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,AcadiaParish,Male,2012,0.604047874843341,0.466337228029682,0.7658237896979209,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,AcadiaParish,Male,2013,0.616237570440347,0.471859655790525,0.782715159210168,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,AcadiaParish,Male,2014,0.597093760852355,0.45518470974603104,0.771138239715432,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,AcadiaParish,Female,1980,1.49041861802741,1.23875425729991,1.7815200047470399,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,AcadiaParish,Female,1981,1.475164619212,1.22157219979223,1.74334840282009,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,AcadiaParish,Female,1982,1.41604398409439,1.18462971924144,1.68195874735908,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,AcadiaParish,Female,1983,1.4221681602616598,1.1835522673411298,1.6897359484515801,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,AcadiaParish,Female,1984,1.3951421413800502,1.15709887187729,1.64761732728423,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,AcadiaParish,Female,1985,1.3992852496781998,1.17231395817051,1.6585510211244898,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,AcadiaParish,Female,1986,1.32965764105809,1.11999405691501,1.5668848699605802,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,AcadiaParish,Female,1987,1.37618905713608,1.14079452367985,1.63100099746557,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,AcadiaParish,Female,1988,1.41763104090139,1.1758929511928,1.6831871697915501,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,AcadiaParish,Female,1989,1.30795352759886,1.08167585988577,1.54887170489082,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,AcadiaParish,Female,1990,1.29856384157201,1.08109776255139,1.53553337627623,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,AcadiaParish,Female,1991,1.30262186661032,1.0724491811736199,1.54723153547752,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,AcadiaParish,Female,1992,1.22267702680172,0.9997672135680021,1.44457647456473,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,AcadiaParish,Female,1993,1.2773652318873998,1.05528073183386,1.52072525099672,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,AcadiaParish,Female,1994,1.26647126065682,1.03931145400694,1.51029349579117,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,AcadiaParish,Female,1995,1.2119128405047,0.996374973074368,1.43682774774059,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,AcadiaParish,Female,1996,1.11866613550818,0.910219276988567,1.32424205411376,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,AcadiaParish,Female,1997,1.1214686746708897,0.9050310025621959,1.35332168572036,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,AcadiaParish,Female,1998,1.03110396816059,0.83165504607287,1.24615349511642,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,AcadiaParish,Female,1999,0.980143848514213,0.8055318097771411,1.1946938841033201,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,AcadiaParish,Female,2000,0.8996745855291541,0.722754669532112,1.09598954122271,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,AcadiaParish,Female,2001,0.867941546744321,0.7089108257003441,1.0559363574641,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,AcadiaParish,Female,2002,0.829554012821345,0.6661517873316429,1.01183365322797,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,AcadiaParish,Female,2003,0.830211584627222,0.656219246425569,1.0207668605249,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,AcadiaParish,Female,2004,0.768168065206785,0.6136915618745191,0.948076711028322,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,AcadiaParish,Female,2005,0.7757259688145749,0.608745637153387,0.9619671716958101,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,AcadiaParish,Female,2006,0.7603517328933052,0.5953346184204771,0.9508667194157091,Humid subtropical,18,Acadia,"62,590",48,Acadia,"$18,116","$37,261","$44,404","22,841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
